"weight","time","species","N"
19.9,5,"Cod",4590.43282224384
19.9,6,"Cod",17916.8156819524
19.9,7,"Cod",55173.5588650094
19.9,8,"Cod",166726.180292767
19.9,9,"Cod",558428.342875618
19.9,10,"Cod",1765650.42148589
19.9,11,"Cod",4080554.5996695
19.9,12,"Cod",4837320.38381151
19.9,13,"Cod",1856048.38835721
19.9,14,"Cod",360296.291818315
19.9,15,"Cod",182182.069484071
19.9,16,"Cod",173539.829154025
19.9,17,"Cod",180841.688344306
19.9,18,"Cod",188735.221363835
19.9,19,"Cod",196103.085723537
19.9,20,"Cod",202823.618624217
19.9,21,"Cod",209225.964129408
19.9,22,"Cod",215568.575106186
19.9,23,"Cod",226148.844142968
19.9,24,"Cod",260363.799748587
19.9,25,"Cod",294990.637950436
19.9,26,"Cod",320743.507488737
19.9,27,"Cod",336409.85451929
19.9,28,"Cod",342788.434314395
19.9,29,"Cod",341739.277514732
19.9,30,"Cod",335605.635391645
19.9,31,"Cod",326552.986558759
19.9,32,"Cod",316311.851543822
19.9,33,"Cod",306117.271553159
19.9,34,"Cod",296705.280790368
19.9,35,"Cod",288420.594626774
19.9,36,"Cod",281340.649119175
19.9,37,"Cod",275381.806455547
19.9,38,"Cod",270377.889328588
19.9,39,"Cod",266152.547902297
19.9,40,"Cod",262541.260121418
23.8,0,"Cod",2.87718128062654
23.8,1,"Cod",35.0598128623768
23.8,2,"Cod",150.159021896091
23.8,3,"Cod",302.683060281369
23.8,4,"Cod",832.551557175461
23.8,5,"Cod",3709.80341700666
23.8,6,"Cod",14690.7150117853
23.8,7,"Cod",45651.229154318
23.8,8,"Cod",137314.197440067
23.8,9,"Cod",457056.876580096
23.8,10,"Cod",1447758.10699826
23.8,11,"Cod",3360815.53590883
23.8,12,"Cod",4004019.03146391
23.8,13,"Cod",1552696.1591091
23.8,14,"Cod",287933.342500564
23.8,15,"Cod",129634.07586439
23.8,16,"Cod",119796.989957092
23.8,17,"Cod",124110.87088025
23.8,18,"Cod",129509.125842961
23.8,19,"Cod",134913.839036538
23.8,20,"Cod",140100.178063788
23.8,21,"Cod",145220.200722797
23.8,22,"Cod",150411.735816328
23.8,23,"Cod",158025.030297464
23.8,24,"Cod",181875.170627914
23.8,25,"Cod",206912.329828203
23.8,26,"Cod",225767.257240954
23.8,27,"Cod",237474.74706063
23.8,28,"Cod",242566.555237307
23.8,29,"Cod",242348.503211088
23.8,30,"Cod",238477.593177605
23.8,31,"Cod",232501.90623112
23.8,32,"Cod",225656.598869907
23.8,33,"Cod",218828.687851334
23.8,34,"Cod",212550.092141217
23.8,35,"Cod",207072.147312221
23.8,36,"Cod",202453.270171766
23.8,37,"Cod",198634.669459167
23.8,38,"Cod",195496.710771957
23.8,39,"Cod",192909.495316173
23.8,40,"Cod",190755.072297999
28.4,0,"Cod",2.40389527529806
28.4,1,"Cod",26.1786230146047
28.4,2,"Cod",125.797553203237
28.4,3,"Cod",255.086702206541
28.4,4,"Cod",679.707078463588
28.4,5,"Cod",2984.65955189269
28.4,6,"Cod",11993.4786705223
28.4,7,"Cod",37653.9382425115
28.4,8,"Cod",112799.611668444
28.4,9,"Cod",372971.103184003
28.4,10,"Cod",1184042.41357313
28.4,11,"Cod",2767884.89391189
28.4,12,"Cod",3332483.48261937
28.4,13,"Cod",1319237.4071688
28.4,14,"Cod",236290.909461585
28.4,15,"Cod",93638.03709965
28.4,16,"Cod",83499.476306959
28.4,17,"Cod",85889.7381569239
28.4,18,"Cod",89556.4435211134
28.4,19,"Cod",93496.3937004881
28.4,20,"Cod",97453.2347282325
28.4,21,"Cod",101479.888372817
28.4,22,"Cod",105644.3391003
28.4,23,"Cod",111173.519328215
28.4,24,"Cod",127792.837093822
28.4,25,"Cod",145958.234899789
28.4,26,"Cod",159800.74817055
28.4,27,"Cod",168545.431957968
28.4,28,"Cod",172549.58838452
28.4,29,"Cod",172738.793176522
28.4,30,"Cod",170293.485503984
28.4,31,"Cod",166327.67983178
28.4,32,"Cod",161728.007605957
28.4,33,"Cod",157134.466486718
28.4,34,"Cod",152932.962581327
28.4,35,"Cod",149307.165402183
28.4,36,"Cod",146300.842410909
28.4,37,"Cod",143872.115630079
28.4,38,"Cod",141934.106015066
28.4,39,"Cod",140390.422432256
28.4,40,"Cod",139155.513320757
33.8,0,"Cod",2.00846312101056
33.8,1,"Cod",19.3173242018696
33.8,2,"Cod",104.7565946404
33.8,3,"Cod",214.727550168745
33.8,4,"Cod",554.343564841557
33.8,5,"Cod",2390.34671003776
33.8,6,"Cod",9746.7981733517
33.8,7,"Cod",30955.3501824748
33.8,8,"Cod",92421.5661059239
33.8,9,"Cod",303440.29260692
33.8,10,"Cod",965782.911230116
33.8,11,"Cod",2279369.44682526
33.8,12,"Cod",2790156.33359001
33.8,13,"Cod",1140406.3385662
33.8,14,"Cod",200033.736304573
33.8,15,"Cod",69040.7136143188
33.8,16,"Cod",58989.2005538359
33.8,17,"Cod",60154.2946375616
33.8,18,"Cod",62634.1409578012
33.8,19,"Cod",65502.3095850859
33.8,20,"Cod",68506.3074014732
33.8,21,"Cod",71645.7899087808
33.8,22,"Cod",74949.4986235081
33.8,23,"Cod",79014.3666779776
33.8,24,"Cod",90621.2002149619
33.8,25,"Cod",103889.790005564
33.8,26,"Cod",114120.83874351
33.8,27,"Cod",120680.124154154
33.8,28,"Cod",123809.754889014
33.8,29,"Cod",124173.838344101
33.8,30,"Cod",122622.341438068
33.8,31,"Cod",119965.005014704
33.8,32,"Cod",116844.44072888
33.8,33,"Cod",113726.411484829
33.8,34,"Cod",110893.230315451
33.8,35,"Cod",108480.130277692
33.8,36,"Cod",106520.009695761
33.8,37,"Cod",104982.662731784
33.8,38,"Cod",103804.337927726
33.8,39,"Cod",102912.842810615
33.8,40,"Cod",102245.202710976
40.4,0,"Cod",1.67807813839116
40.4,1,"Cod",14.1010828643378
40.4,2,"Cod",86.6021140348163
40.4,3,"Cod",180.541532423683
40.4,4,"Cod",451.789441100425
40.4,5,"Cod",1905.66366469842
40.4,6,"Cod",7882.86599723462
40.4,7,"Cod",25360.2794675812
40.4,8,"Cod",75527.9555087972
40.4,9,"Cod",246127.807118863
40.4,10,"Cod",785567.331742715
40.4,11,"Cod",1876645.52188684
40.4,12,"Cod",2350434.69260211
40.4,13,"Cod",1004063.18777744
40.4,14,"Cod",175392.281560847
40.4,15,"Cod",52291.3474687543
40.4,16,"Cod",42392.7265690535
40.4,17,"Cod",42777.8360443335
40.4,18,"Cod",44449.4992582419
40.4,19,"Cod",46542.9572062556
40.4,20,"Cod",48824.4826635365
40.4,21,"Cod",51266.5499917211
40.4,22,"Cod",53876.539147288
40.4,23,"Cod",56909.713626433
40.4,24,"Cod",65052.7101980133
40.4,25,"Cod",74838.0626214419
40.4,26,"Cod",82479.3202833194
40.4,27,"Cod",87442.2015242542
40.4,28,"Cod",89891.4524157089
40.4,29,"Cod",90310.3705153988
40.4,30,"Cod",89319.3225864853
40.4,31,"Cod",87514.6745610871
40.4,32,"Cod",85368.4368986281
40.4,33,"Cod",83223.8030614103
40.4,34,"Cod",81289.9136597422
40.4,35,"Cod",79667.5998494252
40.4,36,"Cod",78381.9066704138
40.4,37,"Cod",77410.8112576399
40.4,38,"Cod",76706.9808729733
40.4,39,"Cod",76215.7523769491
40.4,40,"Cod",75889.954271566
48.2,0,"Cod",1.40204030090903
48.2,1,"Cod",10.1988272424343
48.2,2,"Cod",70.9709646416765
48.2,3,"Cod",151.610376780311
48.2,4,"Cod",368.096646300971
48.2,5,"Cod",1512.42466063511
48.2,6,"Cod",6343.03185142844
48.2,7,"Cod",20700.5759617104
48.2,8,"Cod",61560.9843070427
48.2,9,"Cod",199039.2321459
48.2,10,"Cod",637116.43279912
48.2,11,"Cod",1544326.87769993
48.2,12,"Cod",1991819.98880518
48.2,13,"Cod",900653.361448033
48.2,14,"Cod",159807.361610098
48.2,15,"Cod",40995.4183025882
48.2,16,"Cod",31099.3126870281
48.2,17,"Cod",30978.659224132
48.2,18,"Cod",32100.3259620124
48.2,19,"Cod",33637.154125633
48.2,20,"Cod",35378.1078618732
48.2,21,"Cod",37282.7617384487
48.2,22,"Cod",39347.2709567264
48.2,23,"Cod",41649.7666889652
48.2,24,"Cod",47399.7390659332
48.2,25,"Cod",54702.6524988811
48.2,26,"Cod",60489.2655551792
48.2,27,"Cod",64292.5259222672
48.2,28,"Cod",66223.9603980373
48.2,29,"Cod",66640.7446744553
48.2,30,"Cod",66002.9555167717
48.2,31,"Cod",64756.8248227729
48.2,32,"Cod",63254.909593946
48.2,33,"Cod",61754.1369670965
48.2,34,"Cod",60412.0209997941
48.2,35,"Cod",59305.0593688153
48.2,36,"Cod",58452.7319506705
48.2,37,"Cod",57838.8503457319
48.2,38,"Cod",57427.8226412959
48.2,39,"Cod",57177.743468485
48.2,40,"Cod",57052.5787260662
57.5,0,"Cod",1.17140969803569
57.5,1,"Cod",7.3251327766653
57.5,2,"Cod",57.5607315603036
57.5,3,"Cod",127.140647392338
57.5,4,"Cod",299.941342122852
57.5,5,"Cod",1195.07991366669
57.5,6,"Cod",5076.64669052469
57.5,7,"Cod",16831.5719852599
57.5,8,"Cod",50044.5998773673
57.5,9,"Cod",160476.836025324
57.5,10,"Cod",515126.947888248
57.5,11,"Cod",1269773.6134063
57.5,12,"Cod",1697102.34035796
57.5,13,"Cod",822678.183633119
57.5,14,"Cod",151659.279178846
57.5,15,"Cod",33584.8922755479
57.5,16,"Cod",23369.8068656719
57.5,17,"Cod",22902.685029793
57.5,18,"Cod",23647.6365465968
57.5,19,"Cod",24784.7288882698
57.5,20,"Cod",26123.8860316406
57.5,21,"Cod",27619.2140876807
57.5,22,"Cod",29261.197581555
57.5,23,"Cod",31042.3507594899
57.5,24,"Cod",35135.653507133
57.5,25,"Cod",40659.6363337135
57.5,26,"Cod",45116.0334450891
57.5,27,"Cod",48078.9587508805
57.5,28,"Cod",49622.0834694766
57.5,29,"Cod",50013.5970406695
57.5,30,"Cod",49600.8523736382
57.5,31,"Cod",48723.8285595566
57.5,32,"Cod",47651.116588422
57.5,33,"Cod",46578.7462475392
57.5,34,"Cod",45627.7551058139
57.5,35,"Cod",44857.4547639827
57.5,36,"Cod",44283.443647981
57.5,37,"Cod",43893.7683820339
57.5,38,"Cod",43661.3075283876
57.5,39,"Cod",43553.4974466145
57.5,40,"Cod",43542.2210332007
68.7,0,"Cod",0.978717002473033
68.7,1,"Cod",5.24016162358068
68.7,2,"Cod",46.1190386669886
68.7,3,"Cod",106.44606829788
68.7,4,"Cod",244.536863808528
68.7,5,"Cod",940.385196153637
68.7,6,"Cod",4040.06756590875
68.7,7,"Cod",13629.0188445192
68.7,8,"Cod",40573.5627121862
68.7,9,"Cod",128999.668757197
68.7,10,"Cod",415132.047029759
68.7,11,"Cod",1042648.53056462
68.7,12,"Cod",1452619.76447032
68.7,13,"Cod",764214.514229371
68.7,14,"Cod",150072.648765825
68.7,15,"Cod",29092.8828588626
68.7,16,"Cod",18057.6389198534
68.7,17,"Cod",17322.8719173583
68.7,18,"Cod",17805.4995175261
68.7,19,"Cod",18654.1901749135
68.7,20,"Cod",19695.0800845569
68.7,21,"Cod",20880.3440962345
68.7,22,"Cod",22197.6966043726
68.7,23,"Cod",23603.3821364351
68.7,24,"Cod",26545.5862091611
68.7,25,"Cod",30783.1938222104
68.7,26,"Cod",34281.8509830352
68.7,27,"Cod",36635.9521527142
68.7,28,"Cod",37890.9154499567
68.7,29,"Cod",38251.2484835701
68.7,30,"Cod",37984.288195921
68.7,31,"Cod",37354.237212814
68.7,32,"Cod",36570.3420429313
68.7,33,"Cod",35785.4464580426
68.7,34,"Cod",35094.7408895589
68.7,35,"Cod",34545.4040718139
68.7,36,"Cod",34150.3735137323
68.7,37,"Cod",33900.8306857095
68.7,38,"Cod",33775.8293114401
68.7,39,"Cod",33749.6961057082
68.7,40,"Cod",33799.9977214531
81.9,0,"Cod",0.817721564484273
81.9,1,"Cod",3.74765172200667
81.9,2,"Cod",36.4326655856599
81.9,3,"Cod",88.9329538299122
81.9,4,"Cod",199.557171457716
81.9,5,"Cod",737.112160409638
81.9,6,"Cod",3195.79747451532
81.9,7,"Cod",10986.4434312981
81.9,8,"Cod",32803.9333253728
81.9,9,"Cod",103388.647664326
81.9,10,"Cod",333378.564070117
81.9,11,"Cod",854524.433874466
81.9,12,"Cod",1247611.5018458
81.9,13,"Cod",720499.953157934
81.9,14,"Cod",154779.462634553
81.9,15,"Cod",27020.0401690266
81.9,16,"Cod",14418.9486139049
81.9,17,"Cod",13430.4839369391
81.9,18,"Cod",13724.1737340258
81.9,19,"Cod",14362.6873486656
81.9,20,"Cod",15181.4452710933
81.9,21,"Cod",16132.0228092982
81.9,22,"Cod",17200.7452149797
81.9,23,"Cod",18333.0684862636
81.9,24,"Cod",20472.0689442846
81.9,25,"Cod",23767.6539295924
81.9,26,"Cod",26572.9041622341
81.9,27,"Cod",28485.668655553
81.9,28,"Cod",29528.7181832868
81.9,29,"Cod",29860.184467393
81.9,30,"Cod",29689.9817425267
81.9,31,"Cod",29227.792514513
81.9,32,"Cod",28640.6673211203
81.9,33,"Cod",28050.6750189547
81.9,34,"Cod",27534.6382148494
81.9,35,"Cod",27131.1851614444
81.9,36,"Cod",26851.4774395555
81.9,37,"Cod",26689.0706204964
81.9,38,"Cod",26627.5753868259
81.9,39,"Cod",26646.4430032882
81.9,40,"Cod",26727.3646158863
97.8,0,"Cod",0.683209298840225
97.8,1,"Cod",2.69125358941987
97.8,2,"Cod",28.3170678381691
97.8,3,"Cod",74.0885777452467
97.8,4,"Cod",163.069308910105
97.8,5,"Cod",575.792199837099
97.8,6,"Cod",2511.73623767344
97.8,7,"Cod",8812.85992711352
97.8,8,"Cod",26444.7756314959
97.8,9,"Cod",82616.0139456914
97.8,10,"Cod",266719.981116092
97.8,11,"Cod",698543.13985231
97.8,12,"Cod",1073669.1833081
97.8,13,"Cod",687588.163095327
97.8,14,"Cod",166015.766626448
97.8,15,"Cod",27287.1923680556
97.8,16,"Cod",11992.693573798
97.8,17,"Cod",10694.3941318084
97.8,18,"Cod",10842.6416250828
97.8,19,"Cod",11325.3846243182
97.8,20,"Cod",11977.4846188823
97.8,21,"Cod",12749.9280120136
97.8,22,"Cod",13628.1504080487
97.8,23,"Cod",14559.0674946883
97.8,24,"Cod",16135.6683235429
97.8,25,"Cod",18730.1273302162
97.8,26,"Cod",21029.8571580828
97.8,27,"Cod",22622.8963814739
97.8,28,"Cod",23511.8805956785
97.8,29,"Cod",23820.4049632401
97.8,30,"Cod",23716.6664294557
97.8,31,"Cod",23370.7631636359
97.8,32,"Cod",22919.5856908107
97.8,33,"Cod",22463.2033984592
97.8,34,"Cod",22065.3795467129
97.8,35,"Cod",21758.7591619426
97.8,36,"Cod",21553.3814718329
97.8,37,"Cod",21444.6521583516
97.8,38,"Cod",21419.5934669492
97.8,39,"Cod",21461.5029390371
97.8,40,"Cod",21555.0982082148
117,0,"Cod",0.570823818638244
117,1,"Cod",1.94970502573577
117,2,"Cod",21.6069970904163
117,3,"Cod",61.472286274455
117,4,"Cod",133.473609550893
117,5,"Cod",448.488009096928
117,6,"Cod",1960.5213421773
117,7,"Cod",7030.7780006059
117,8,"Cod",21250.9000612017
117,9,"Cod",65818.591408674
117,10,"Cod",212523.89829302
117,11,"Cod",569124.696459001
117,12,"Cod",924279.575083141
117,13,"Cod",662073.371679309
117,14,"Cod",184419.074661767
117,15,"Cod",30281.7116397436
117,16,"Cod",10541.359665334
117,17,"Cod",8769.46250061233
117,18,"Cod",8790.47668784231
117,19,"Cod",9154.529625618
117,20,"Cod",9680.09153038728
117,21,"Cod",10316.5495532995
117,22,"Cod",11048.3974375424
117,23,"Cod",11829.0879463009
117,24,"Cod",13011.5018035566
117,25,"Cod",15073.8782870972
117,26,"Cod",17001.8863948415
117,27,"Cod",18364.404768018
117,28,"Cod",19143.6191325854
117,29,"Cod",19436.5882344601
117,30,"Cod",19380.7830401526
117,31,"Cod",19117.3241935319
117,32,"Cod",18761.4911715588
117,33,"Cod",18397.6576668607
117,34,"Cod",18080.356561894
117,35,"Cod",17838.1300030492
117,36,"Cod",17680.3986706493
117,37,"Cod",17604.0655892312
117,38,"Cod",17598.752547774
117,39,"Cod",17650.6727804662
117,40,"Cod",17746.7893535245
139,0,"Cod",0.476925347002557
139,1,"Cod",1.4314034253993
139,2,"Cod",16.1488654309741
139,3,"Cod",50.70908680325
139,4,"Cod",109.450601234869
139,5,"Cod",348.588434036582
139,6,"Cod",1518.94144886759
139,7,"Cod",5574.45726943764
139,8,"Cod",17016.4966487011
139,9,"Cod",52274.3412967079
139,10,"Cod",168592.527637952
139,11,"Cod",461723.591101923
139,12,"Cod",794447.461420777
139,13,"Cod",640882.051749654
139,14,"Cod",210882.982963979
139,15,"Cod",37021.7394125015
139,16,"Cod",10061.3957699429
139,17,"Cod",7442.10529537591
139,18,"Cod",7323.95315827962
139,19,"Cod",7592.96002052831
139,20,"Cod",8020.66320889326
139,21,"Cod",8552.42865240351
139,22,"Cod",9171.32343263183
139,23,"Cod",9838.63152096849
139,24,"Cod",10745.74033478
139,25,"Cod",12395.57716184
139,26,"Cod",14046.9384804671
139,27,"Cod",15245.548376305
139,28,"Cod",15949.7799954045
139,29,"Cod",16235.2696677618
139,30,"Cod",16216.4856962096
139,31,"Cod",16013.211505897
139,32,"Cod",15725.2940075558
139,33,"Cod",15426.0579735902
139,34,"Cod",15163.6450179566
139,35,"Cod",14963.9256138513
139,36,"Cod",14836.1210455749
139,37,"Cod",14778.4101771226
139,38,"Cod",14782.4415931752
139,39,"Cod",14836.6631156135
139,40,"Cod",14929.7208772256
166,0,"Cod",0.398472837304041
166,1,"Cod",1.06889898195876
166,2,"Cod",11.7953123968789
166,3,"Cod",41.4853148410018
166,4,"Cod",89.9137712030933
166,5,"Cod",270.623500464048
166,6,"Cod",1167.4094678051
166,7,"Cod",4388.36753301187
166,8,"Cod",13569.5368840155
166,9,"Cod",41381.7809620583
166,10,"Cod",133094.666930999
166,11,"Cod",372627.542426202
166,12,"Cod",680385.741474392
166,13,"Cod",621130.887385781
166,14,"Cod",246312.446714718
166,15,"Cod",49476.5279505912
166,16,"Cod",10911.173170683
166,17,"Cod",6613.31301333283
166,18,"Cod",6286.51228998584
166,19,"Cod",6471.13603814292
166,20,"Cod",6820.80708465825
166,21,"Cod",7270.97801699687
166,22,"Cod",7802.26825884908
166,23,"Cod",8383.13627859588
166,24,"Cod",9100.01991934438
166,25,"Cod",10423.4088553526
166,26,"Cod",11864.6838726987
166,27,"Cod",12950.4426643107
166,28,"Cod",13608.3455576528
166,29,"Cod",13895.175272633
166,30,"Cod",13907.779793667
166,31,"Cod",13750.2091763908
166,32,"Cod",13511.458977013
166,33,"Cod",13257.3745301799
166,34,"Cod",13031.912976102
166,35,"Cod",12859.434686493
166,36,"Cod",12749.3531168
166,37,"Cod",12701.0127476379
166,38,"Cod",12707.6941094847
166,39,"Cod",12759.5798218794
166,40,"Cod",12846.5879091873
198,0,"Cod",0.332925484181242
198,1,"Cod",0.813724194990126
198,2,"Cod",8.40216805056986
198,3,"Cod",33.5457916215538
198,4,"Cod",73.9676026303082
198,5,"Cod",210.097477295552
198,6,"Cod",889.486118566097
198,7,"Cod",3425.82422776413
198,8,"Cod",10766.8507026005
198,9,"Cod",32641.910185277
198,10,"Cod",104507.63067446
198,11,"Cod",298793.788958765
198,12,"Cod",579260.82190994
198,13,"Cod",600051.718855811
198,14,"Cod",291209.838159289
198,15,"Cod",71072.4994515102
198,16,"Cod",14191.7624445115
198,17,"Cod",6351.62487652954
198,18,"Cod",5591.12333571857
198,19,"Cod",5680.75211862783
198,20,"Cod",5964.27019520855
198,21,"Cod",6349.53274981366
198,22,"Cod",6812.46972262014
198,23,"Cod",7326.99508580745
198,24,"Cod",7915.21305668768
198,25,"Cod",8976.64779813616
198,26,"Cod",10252.3926291594
198,27,"Cod",11265.6387201048
198,28,"Cod",11902.7069157773
198,29,"Cod",12201.1380241802
198,30,"Cod",12243.6966136933
198,31,"Cod",12122.893440026
198,32,"Cod",11920.4070788016
198,33,"Cod",11697.5268476126
198,34,"Cod",11495.8843333794
198,35,"Cod",11339.3729180714
198,36,"Cod",11238.0227992171
198,37,"Cod",11192.34496276
198,38,"Cod",11196.9995431099
198,39,"Cod",11243.5399070589
198,40,"Cod",11322.8490607535
237,0,"Cod",0.278160435645308
237,1,"Cod",0.631835282505107
237,2,"Cod",5.82771919419574
237,3,"Cod",26.6916371397713
237,4,"Cod",60.8706771751443
237,5,"Cod",163.338297620076
237,6,"Cod",671.448179006441
237,7,"Cod",2647.77750103038
237,8,"Cod",8489.8094938625
237,9,"Cod",25642.357910985
237,10,"Cod",81567.7137311783
237,11,"Cod",237717.533184526
237,12,"Cod",488983.754329488
237,13,"Cod",574985.501881967
237,14,"Cod",345013.70157253
237,15,"Cod",107329.385970206
237,16,"Cod",22709.262710691
237,17,"Cod",7159.71716720088
237,18,"Cod",5245.65920425173
237,19,"Cod",5163.43764650009
237,20,"Cod",5380.93022978018
237,21,"Cod",5712.14813903768
237,22,"Cod",6121.18319057492
237,23,"Cod",6584.69563676048
237,24,"Cod",7089.06919060497
237,25,"Cod",7940.4654779159
237,26,"Cod",9077.37985120287
237,27,"Cod",10050.4953609074
237,28,"Cod",10691.9456596862
237,29,"Cod",11015.1626802556
237,30,"Cod",11090.468155928
237,31,"Cod",11001.997776754
237,32,"Cod",10827.0165116301
237,33,"Cod",10624.8888756523
237,34,"Cod",10436.7026263824
237,35,"Cod",10286.967266228
237,36,"Cod",10186.870505043
237,37,"Cod",10138.2291814549
237,38,"Cod",10136.9636926072
237,39,"Cod",10175.7436341376
237,40,"Cod",10246.1816762539
282,0,"Cod",0.232404041248661
282,1,"Cod",0.499803195424063
282,2,"Cod",3.9339287990799
282,3,"Cod",20.7776229167577
282,4,"Cod",50.0042887179313
282,5,"Cod",127.361514949979
282,6,"Cod",501.897753294203
282,7,"Cod",2021.74028642535
282,8,"Cod",6640.56678999776
282,9,"Cod",20043.5186455818
282,10,"Cod",63227.8988830264
282,11,"Cod",187327.278762082
282,12,"Cod",408040.37522527
282,13,"Cod",543449.021270156
282,14,"Cod",405123.140626847
282,15,"Cod",166288.017628119
282,16,"Cod",43216.1680358657
282,17,"Cod",11004.8796227658
282,18,"Cod",5565.88737392023
282,19,"Cod",4936.17465544456
282,20,"Cod",5044.29728158683
282,21,"Cod",5322.92373207553
282,22,"Cod",5687.8557616449
282,23,"Cod",6112.13818705177
282,24,"Cod",6565.23150796906
282,25,"Cod",7252.77974200322
282,26,"Cod",8263.09480803768
282,27,"Cod",9220.71243066685
282,28,"Cod",9894.43822183537
282,29,"Cod",10261.3733322618
282,30,"Cod",10377.9453640372
282,31,"Cod",10322.0790478588
282,32,"Cod",10169.2337996188
282,33,"Cod",9979.5388964031
282,34,"Cod",9795.57988371927
282,35,"Cod",9643.83318413977
282,36,"Cod",9537.44731437909
282,37,"Cod",9479.90268769254
282,38,"Cod",9468.42207102148
282,39,"Cod",9496.64312663458
282,40,"Cod",9556.72368017182
337,0,"Cod",0.194174409683416
337,1,"Cod",0.401778176401963
337,2,"Cod",2.58906375361543
337,3,"Cod",15.7076927038376
337,4,"Cod",40.8480837870251
337,5,"Cod",99.7461776372726
337,6,"Cod",371.409492267141
337,7,"Cod",1520.84509225654
337,8,"Cod",5138.82640910033
337,9,"Cod",15566.4927169944
337,10,"Cod",48621.6513986771
337,11,"Cod",145902.084532722
337,12,"Cod",335356.26592777
337,13,"Cod",503282.069004656
337,14,"Cod",465606.611349429
337,15,"Cod",257684.058728602
337,16,"Cod",91053.0109458279
337,17,"Cod",25086.2458561519
337,18,"Cod",8446.7328537245
337,19,"Cod",5368.1685614903
337,20,"Cod",5023.6069723075
337,21,"Cod",5199.01810055684
337,22,"Cod",5518.27559187303
337,23,"Cod",5910.9152932627
337,24,"Cod",6335.75609809018
337,25,"Cod",6904.52236069218
337,26,"Cod",7790.83739937168
337,27,"Cod",8746.48403143889
337,28,"Cod",9485.37081119919
337,29,"Cod",9926.04692562158
337,30,"Cod",10102.5063081357
337,31,"Cod",10086.5860891528
337,32,"Cod",9954.42744174748
337,33,"Cod",9770.12022450838
337,34,"Cod",9580.60197744027
337,35,"Cod",9416.38013585824
337,36,"Cod",9293.94770279692
337,37,"Cod",9219.23297598897
337,38,"Cod",9191.07696453054
337,39,"Cod",9204.08577186732
337,40,"Cod",9250.82553903542
402,0,"Cod",0.162233415448924
402,1,"Cod",0.327172102265704
402,2,"Cod",1.67107008170866
402,3,"Cod",11.4271568984953
402,4,"Cod",32.965794288546
402,5,"Cod",78.5188280068172
402,6,"Cod",272.211188163795
402,7,"Cod",1123.02037729315
402,8,"Cod",3919.12704131703
402,9,"Cod",11982.6917808371
402,10,"Cod",37031.7467040014
402,11,"Cod",112006.106374933
402,12,"Cod",270194.192399714
402,13,"Cod",452891.369806894
402,14,"Cod",515798.267861143
402,15,"Cod",388399.215372065
402,16,"Cod",197503.425263428
402,17,"Cod",74567.3927216692
402,18,"Cod",24734.1940296201
402,19,"Cod",9786.38081485533
402,20,"Cod",6197.43780784838
402,21,"Cod",5598.28413037186
402,22,"Cod",5730.547898283
402,23,"Cod",6067.63789311025
402,24,"Cod",6473.6117797529
402,25,"Cod",6967.84915109045
402,26,"Cod",7731.67084259675
402,27,"Cod",8680.49483646467
402,28,"Cod",9520.35834901552
402,29,"Cod",10085.0334016085
402,30,"Cod",10361.312932609
402,31,"Cod",10407.7890764976
402,32,"Cod",10302.6172881803
402,33,"Cod",10118.1092830724
402,34,"Cod",9910.32757293732
402,35,"Cod",9717.68760269089
402,36,"Cod",9562.84056296122
402,37,"Cod",9455.97341630948
402,38,"Cod",9398.50440296396
402,39,"Cod",9386.34033202041
402,40,"Cod",9412.41954811323
