"time","species","weight","N"
27.2,"Herring",8120,0
27.3,"Herring",8120,0
27.4,"Herring",8120,0
27.5,"Herring",8120,0
27.6,"Herring",8120,0
27.7,"Herring",8120,0
27.8,"Herring",8120,0
27.9,"Herring",8120,0
28,"Herring",8120,0
28.1,"Herring",8120,0
28.2,"Herring",8120,0
28.3,"Herring",8120,0
28.4,"Herring",8120,0
28.5,"Herring",8120,0
28.6,"Herring",8120,0
28.7,"Herring",8120,0
28.8,"Herring",8120,0
28.9,"Herring",8120,0
29,"Herring",8120,0
29.1,"Herring",8120,0
29.2,"Herring",8120,0
29.3,"Herring",8120,0
29.4,"Herring",8120,0
29.5,"Herring",8120,0
29.6,"Herring",8120,0
29.7,"Herring",8120,0
29.8,"Herring",8120,0
29.9,"Herring",8120,0
30,"Herring",8120,0
30.1,"Herring",8120,0
30.2,"Herring",8120,0
30.3,"Herring",8120,0
30.4,"Herring",8120,0
30.5,"Herring",8120,0
30.6,"Herring",8120,0
30.7,"Herring",8120,0
30.8,"Herring",8120,0
30.9,"Herring",8120,0
31,"Herring",8120,0
31.1,"Herring",8120,0
31.2,"Herring",8120,0
31.3,"Herring",8120,0
31.4,"Herring",8120,0
31.5,"Herring",8120,0
31.6,"Herring",8120,0
31.7,"Herring",8120,0
31.8,"Herring",8120,0
31.9,"Herring",8120,0
32,"Herring",8120,0
32.1,"Herring",8120,0
32.2,"Herring",8120,0
32.3,"Herring",8120,0
32.4,"Herring",8120,0
32.5,"Herring",8120,0
32.6,"Herring",8120,0
32.7,"Herring",8120,0
32.8,"Herring",8120,0
32.9,"Herring",8120,0
33,"Herring",8120,0
33.1,"Herring",8120,0
33.2,"Herring",8120,0
33.3,"Herring",8120,0
33.4,"Herring",8120,0
33.5,"Herring",8120,0
33.6,"Herring",8120,0
33.7,"Herring",8120,0
33.8,"Herring",8120,0
33.9,"Herring",8120,0
34,"Herring",8120,0
34.1,"Herring",8120,0
34.2,"Herring",8120,0
34.3,"Herring",8120,0
34.4,"Herring",8120,0
34.5,"Herring",8120,0
34.6,"Herring",8120,0
34.7,"Herring",8120,0
34.8,"Herring",8120,0
34.9,"Herring",8120,0
35,"Herring",8120,0
35.1,"Herring",8120,0
35.2,"Herring",8120,0
35.3,"Herring",8120,0
35.4,"Herring",8120,0
35.5,"Herring",8120,0
35.6,"Herring",8120,0
35.7,"Herring",8120,0
35.8,"Herring",8120,0
35.9,"Herring",8120,0
36,"Herring",8120,0
36.1,"Herring",8120,0
36.2,"Herring",8120,0
36.3,"Herring",8120,0
36.4,"Herring",8120,0
36.5,"Herring",8120,0
36.6,"Herring",8120,0
36.7,"Herring",8120,0
36.8,"Herring",8120,0
36.9,"Herring",8120,0
37,"Herring",8120,0
37.1,"Herring",8120,0
37.2,"Herring",8120,0
37.3,"Herring",8120,0
37.4,"Herring",8120,0
37.5,"Herring",8120,0
37.6,"Herring",8120,0
37.7,"Herring",8120,0
37.8,"Herring",8120,0
37.9,"Herring",8120,0
38,"Herring",8120,0
38.1,"Herring",8120,0
38.2,"Herring",8120,0
38.3,"Herring",8120,0
38.4,"Herring",8120,0
38.5,"Herring",8120,0
38.6,"Herring",8120,0
38.7,"Herring",8120,0
38.8,"Herring",8120,0
38.9,"Herring",8120,0
39,"Herring",8120,0
39.1,"Herring",8120,0
39.2,"Herring",8120,0
39.3,"Herring",8120,0
39.4,"Herring",8120,0
39.5,"Herring",8120,0
39.6,"Herring",8120,0
39.7,"Herring",8120,0
39.8,"Herring",8120,0
39.9,"Herring",8120,0
40,"Herring",8120,0
0,"Dab",8120,0
0.1,"Dab",8120,0
0.2,"Dab",8120,0
0.3,"Dab",8120,0
0.4,"Dab",8120,0
0.5,"Dab",8120,0
0.6,"Dab",8120,0
0.7,"Dab",8120,0
0.8,"Dab",8120,0
0.9,"Dab",8120,0
1,"Dab",8120,0
1.1,"Dab",8120,0
1.2,"Dab",8120,0
1.3,"Dab",8120,0
1.4,"Dab",8120,0
1.5,"Dab",8120,0
1.6,"Dab",8120,0
1.7,"Dab",8120,0
1.8,"Dab",8120,0
1.9,"Dab",8120,0
2,"Dab",8120,0
2.1,"Dab",8120,0
2.2,"Dab",8120,0
2.3,"Dab",8120,0
2.4,"Dab",8120,0
2.5,"Dab",8120,0
2.6,"Dab",8120,0
2.7,"Dab",8120,0
2.8,"Dab",8120,0
2.9,"Dab",8120,0
3,"Dab",8120,0
3.1,"Dab",8120,0
3.2,"Dab",8120,0
3.3,"Dab",8120,0
3.4,"Dab",8120,0
3.5,"Dab",8120,0
3.6,"Dab",8120,0
3.7,"Dab",8120,0
3.8,"Dab",8120,0
3.9,"Dab",8120,0
4,"Dab",8120,0
4.1,"Dab",8120,0
4.2,"Dab",8120,0
4.3,"Dab",8120,0
4.4,"Dab",8120,0
4.5,"Dab",8120,0
4.6,"Dab",8120,0
4.7,"Dab",8120,0
4.8,"Dab",8120,0
4.9,"Dab",8120,0
5,"Dab",8120,0
5.1,"Dab",8120,0
5.2,"Dab",8120,0
5.3,"Dab",8120,0
5.4,"Dab",8120,0
5.5,"Dab",8120,0
5.6,"Dab",8120,0
5.7,"Dab",8120,0
5.8,"Dab",8120,0
5.9,"Dab",8120,0
6,"Dab",8120,0
6.1,"Dab",8120,0
6.2,"Dab",8120,0
6.3,"Dab",8120,0
6.4,"Dab",8120,0
6.5,"Dab",8120,0
6.6,"Dab",8120,0
6.7,"Dab",8120,0
6.8,"Dab",8120,0
6.9,"Dab",8120,0
7,"Dab",8120,0
7.1,"Dab",8120,0
7.2,"Dab",8120,0
7.3,"Dab",8120,0
7.4,"Dab",8120,0
7.5,"Dab",8120,0
7.6,"Dab",8120,0
7.7,"Dab",8120,0
7.8,"Dab",8120,0
7.9,"Dab",8120,0
8,"Dab",8120,0
8.1,"Dab",8120,0
8.2,"Dab",8120,0
8.3,"Dab",8120,0
8.4,"Dab",8120,0
8.5,"Dab",8120,0
8.6,"Dab",8120,0
8.7,"Dab",8120,0
8.8,"Dab",8120,0
8.9,"Dab",8120,0
9,"Dab",8120,0
9.1,"Dab",8120,0
9.2,"Dab",8120,0
9.3,"Dab",8120,0
9.4,"Dab",8120,0
9.5,"Dab",8120,0
9.6,"Dab",8120,0
9.7,"Dab",8120,0
9.8,"Dab",8120,0
9.9,"Dab",8120,0
10,"Dab",8120,0
10.1,"Dab",8120,0
10.2,"Dab",8120,0
10.3,"Dab",8120,0
10.4,"Dab",8120,0
10.5,"Dab",8120,0
10.6,"Dab",8120,0
10.7,"Dab",8120,0
10.8,"Dab",8120,0
10.9,"Dab",8120,0
11,"Dab",8120,0
11.1,"Dab",8120,0
11.2,"Dab",8120,0
11.3,"Dab",8120,0
11.4,"Dab",8120,0
11.5,"Dab",8120,0
11.6,"Dab",8120,0
11.7,"Dab",8120,0
11.8,"Dab",8120,0
11.9,"Dab",8120,0
12,"Dab",8120,0
12.1,"Dab",8120,0
12.2,"Dab",8120,0
12.3,"Dab",8120,0
12.4,"Dab",8120,0
12.5,"Dab",8120,0
12.6,"Dab",8120,0
12.7,"Dab",8120,0
12.8,"Dab",8120,0
12.9,"Dab",8120,0
13,"Dab",8120,0
13.1,"Dab",8120,0
13.2,"Dab",8120,0
13.3,"Dab",8120,0
13.4,"Dab",8120,0
13.5,"Dab",8120,0
13.6,"Dab",8120,0
13.7,"Dab",8120,0
13.8,"Dab",8120,0
13.9,"Dab",8120,0
14,"Dab",8120,0
14.1,"Dab",8120,0
14.2,"Dab",8120,0
14.3,"Dab",8120,0
14.4,"Dab",8120,0
14.5,"Dab",8120,0
14.6,"Dab",8120,0
14.7,"Dab",8120,0
14.8,"Dab",8120,0
14.9,"Dab",8120,0
15,"Dab",8120,0
15.1,"Dab",8120,0
15.2,"Dab",8120,0
15.3,"Dab",8120,0
15.4,"Dab",8120,0
15.5,"Dab",8120,0
15.6,"Dab",8120,0
15.7,"Dab",8120,0
15.8,"Dab",8120,0
15.9,"Dab",8120,0
16,"Dab",8120,0
16.1,"Dab",8120,0
16.2,"Dab",8120,0
16.3,"Dab",8120,0
16.4,"Dab",8120,0
16.5,"Dab",8120,0
16.6,"Dab",8120,0
16.7,"Dab",8120,0
16.8,"Dab",8120,0
16.9,"Dab",8120,0
17,"Dab",8120,0
17.1,"Dab",8120,0
17.2,"Dab",8120,0
17.3,"Dab",8120,0
17.4,"Dab",8120,0
17.5,"Dab",8120,0
17.6,"Dab",8120,0
17.7,"Dab",8120,0
17.8,"Dab",8120,0
17.9,"Dab",8120,0
18,"Dab",8120,0
18.1,"Dab",8120,0
18.2,"Dab",8120,0
18.3,"Dab",8120,0
18.4,"Dab",8120,0
18.5,"Dab",8120,0
18.6,"Dab",8120,0
18.7,"Dab",8120,0
18.8,"Dab",8120,0
18.9,"Dab",8120,0
19,"Dab",8120,0
19.1,"Dab",8120,0
19.2,"Dab",8120,0
19.3,"Dab",8120,0
19.4,"Dab",8120,0
19.5,"Dab",8120,0
19.6,"Dab",8120,0
19.7,"Dab",8120,0
19.8,"Dab",8120,0
19.9,"Dab",8120,0
20,"Dab",8120,0
20.1,"Dab",8120,0
20.2,"Dab",8120,0
20.3,"Dab",8120,0
20.4,"Dab",8120,0
20.5,"Dab",8120,0
20.6,"Dab",8120,0
20.7,"Dab",8120,0
20.8,"Dab",8120,0
20.9,"Dab",8120,0
21,"Dab",8120,0
21.1,"Dab",8120,0
21.2,"Dab",8120,0
21.3,"Dab",8120,0
21.4,"Dab",8120,0
21.5,"Dab",8120,0
21.6,"Dab",8120,0
21.7,"Dab",8120,0
21.8,"Dab",8120,0
21.9,"Dab",8120,0
22,"Dab",8120,0
22.1,"Dab",8120,0
22.2,"Dab",8120,0
22.3,"Dab",8120,0
22.4,"Dab",8120,0
22.5,"Dab",8120,0
22.6,"Dab",8120,0
22.7,"Dab",8120,0
22.8,"Dab",8120,0
22.9,"Dab",8120,0
23,"Dab",8120,0
23.1,"Dab",8120,0
23.2,"Dab",8120,0
23.3,"Dab",8120,0
23.4,"Dab",8120,0
23.5,"Dab",8120,0
23.6,"Dab",8120,0
23.7,"Dab",8120,0
23.8,"Dab",8120,0
23.9,"Dab",8120,0
24,"Dab",8120,0
24.1,"Dab",8120,0
24.2,"Dab",8120,0
24.3,"Dab",8120,0
24.4,"Dab",8120,0
24.5,"Dab",8120,0
24.6,"Dab",8120,0
24.7,"Dab",8120,0
24.8,"Dab",8120,0
24.9,"Dab",8120,0
25,"Dab",8120,0
25.1,"Dab",8120,0
25.2,"Dab",8120,0
25.3,"Dab",8120,0
25.4,"Dab",8120,0
25.5,"Dab",8120,0
25.6,"Dab",8120,0
25.7,"Dab",8120,0
25.8,"Dab",8120,0
25.9,"Dab",8120,0
26,"Dab",8120,0
26.1,"Dab",8120,0
26.2,"Dab",8120,0
26.3,"Dab",8120,0
26.4,"Dab",8120,0
26.5,"Dab",8120,0
26.6,"Dab",8120,0
26.7,"Dab",8120,0
26.8,"Dab",8120,0
26.9,"Dab",8120,0
27,"Dab",8120,0
27.1,"Dab",8120,0
27.2,"Dab",8120,0
27.3,"Dab",8120,0
27.4,"Dab",8120,0
27.5,"Dab",8120,0
27.6,"Dab",8120,0
27.7,"Dab",8120,0
27.8,"Dab",8120,0
27.9,"Dab",8120,0
28,"Dab",8120,0
28.1,"Dab",8120,0
28.2,"Dab",8120,0
28.3,"Dab",8120,0
28.4,"Dab",8120,0
28.5,"Dab",8120,0
28.6,"Dab",8120,0
28.7,"Dab",8120,0
28.8,"Dab",8120,0
28.9,"Dab",8120,0
29,"Dab",8120,0
29.1,"Dab",8120,0
29.2,"Dab",8120,0
29.3,"Dab",8120,0
29.4,"Dab",8120,0
29.5,"Dab",8120,0
29.6,"Dab",8120,0
29.7,"Dab",8120,0
29.8,"Dab",8120,0
29.9,"Dab",8120,0
30,"Dab",8120,0
30.1,"Dab",8120,0
30.2,"Dab",8120,0
30.3,"Dab",8120,0
30.4,"Dab",8120,0
30.5,"Dab",8120,0
30.6,"Dab",8120,0
30.7,"Dab",8120,0
30.8,"Dab",8120,0
30.9,"Dab",8120,0
31,"Dab",8120,0
31.1,"Dab",8120,0
31.2,"Dab",8120,0
31.3,"Dab",8120,0
31.4,"Dab",8120,0
31.5,"Dab",8120,0
31.6,"Dab",8120,0
31.7,"Dab",8120,0
31.8,"Dab",8120,0
31.9,"Dab",8120,0
32,"Dab",8120,0
32.1,"Dab",8120,0
32.2,"Dab",8120,0
32.3,"Dab",8120,0
32.4,"Dab",8120,0
32.5,"Dab",8120,0
32.6,"Dab",8120,0
32.7,"Dab",8120,0
32.8,"Dab",8120,0
32.9,"Dab",8120,0
33,"Dab",8120,0
33.1,"Dab",8120,0
33.2,"Dab",8120,0
33.3,"Dab",8120,0
33.4,"Dab",8120,0
33.5,"Dab",8120,0
33.6,"Dab",8120,0
33.7,"Dab",8120,0
33.8,"Dab",8120,0
33.9,"Dab",8120,0
34,"Dab",8120,0
34.1,"Dab",8120,0
34.2,"Dab",8120,0
34.3,"Dab",8120,0
34.4,"Dab",8120,0
34.5,"Dab",8120,0
34.6,"Dab",8120,0
34.7,"Dab",8120,0
34.8,"Dab",8120,0
34.9,"Dab",8120,0
35,"Dab",8120,0
35.1,"Dab",8120,0
35.2,"Dab",8120,0
35.3,"Dab",8120,0
35.4,"Dab",8120,0
35.5,"Dab",8120,0
35.6,"Dab",8120,0
35.7,"Dab",8120,0
35.8,"Dab",8120,0
35.9,"Dab",8120,0
36,"Dab",8120,0
36.1,"Dab",8120,0
36.2,"Dab",8120,0
36.3,"Dab",8120,0
36.4,"Dab",8120,0
36.5,"Dab",8120,0
36.6,"Dab",8120,0
36.7,"Dab",8120,0
36.8,"Dab",8120,0
36.9,"Dab",8120,0
37,"Dab",8120,0
37.1,"Dab",8120,0
37.2,"Dab",8120,0
37.3,"Dab",8120,0
37.4,"Dab",8120,0
37.5,"Dab",8120,0
37.6,"Dab",8120,0
37.7,"Dab",8120,0
37.8,"Dab",8120,0
37.9,"Dab",8120,0
38,"Dab",8120,0
38.1,"Dab",8120,0
38.2,"Dab",8120,0
38.3,"Dab",8120,0
38.4,"Dab",8120,0
38.5,"Dab",8120,0
38.6,"Dab",8120,0
38.7,"Dab",8120,0
38.8,"Dab",8120,0
38.9,"Dab",8120,0
39,"Dab",8120,0
39.1,"Dab",8120,0
39.2,"Dab",8120,0
39.3,"Dab",8120,0
39.4,"Dab",8120,0
39.5,"Dab",8120,0
39.6,"Dab",8120,0
39.7,"Dab",8120,0
39.8,"Dab",8120,0
39.9,"Dab",8120,0
40,"Dab",8120,0
0,"Whiting",8120,0
0.1,"Whiting",8120,0
0.2,"Whiting",8120,0
0.3,"Whiting",8120,0
0.4,"Whiting",8120,0
0.5,"Whiting",8120,0
0.6,"Whiting",8120,0
0.7,"Whiting",8120,0
0.8,"Whiting",8120,0
0.9,"Whiting",8120,0
1,"Whiting",8120,0
1.1,"Whiting",8120,0
1.2,"Whiting",8120,0
1.3,"Whiting",8120,0
1.4,"Whiting",8120,0
1.5,"Whiting",8120,0
1.6,"Whiting",8120,0
1.7,"Whiting",8120,0
1.8,"Whiting",8120,0
1.9,"Whiting",8120,0
2,"Whiting",8120,0
2.1,"Whiting",8120,0
2.2,"Whiting",8120,0
2.3,"Whiting",8120,0
2.4,"Whiting",8120,0
2.5,"Whiting",8120,0
2.6,"Whiting",8120,0
2.7,"Whiting",8120,0
2.8,"Whiting",8120,0
2.9,"Whiting",8120,0
3,"Whiting",8120,0
3.1,"Whiting",8120,0
3.2,"Whiting",8120,0
3.3,"Whiting",8120,0
3.4,"Whiting",8120,0
3.5,"Whiting",8120,0
3.6,"Whiting",8120,0
3.7,"Whiting",8120,0
3.8,"Whiting",8120,0
3.9,"Whiting",8120,0
4,"Whiting",8120,0
4.1,"Whiting",8120,0
4.2,"Whiting",8120,0
4.3,"Whiting",8120,0
4.4,"Whiting",8120,0
4.5,"Whiting",8120,0
4.6,"Whiting",8120,0
4.7,"Whiting",8120,0
4.8,"Whiting",8120,0
4.9,"Whiting",8120,0
5,"Whiting",8120,0
5.1,"Whiting",8120,0
5.2,"Whiting",8120,0
5.3,"Whiting",8120,0
5.4,"Whiting",8120,0
5.5,"Whiting",8120,0
5.6,"Whiting",8120,0
5.7,"Whiting",8120,0
5.8,"Whiting",8120,0
5.9,"Whiting",8120,0
6,"Whiting",8120,0
6.1,"Whiting",8120,0
6.2,"Whiting",8120,0
6.3,"Whiting",8120,0
6.4,"Whiting",8120,0
6.5,"Whiting",8120,0
6.6,"Whiting",8120,0
6.7,"Whiting",8120,0
6.8,"Whiting",8120,0
6.9,"Whiting",8120,0
7,"Whiting",8120,0
7.1,"Whiting",8120,0
7.2,"Whiting",8120,0
7.3,"Whiting",8120,0
7.4,"Whiting",8120,0
7.5,"Whiting",8120,0
7.6,"Whiting",8120,0
7.7,"Whiting",8120,0
7.8,"Whiting",8120,0
7.9,"Whiting",8120,0
8,"Whiting",8120,0
8.1,"Whiting",8120,0
8.2,"Whiting",8120,0
8.3,"Whiting",8120,0
8.4,"Whiting",8120,0
8.5,"Whiting",8120,0
8.6,"Whiting",8120,0
8.7,"Whiting",8120,0
8.8,"Whiting",8120,0
8.9,"Whiting",8120,0
9,"Whiting",8120,0
9.1,"Whiting",8120,0
9.2,"Whiting",8120,0
9.3,"Whiting",8120,0
9.4,"Whiting",8120,0
9.5,"Whiting",8120,0
9.6,"Whiting",8120,0
9.7,"Whiting",8120,0
9.8,"Whiting",8120,0
9.9,"Whiting",8120,0
10,"Whiting",8120,0
10.1,"Whiting",8120,0
10.2,"Whiting",8120,0
10.3,"Whiting",8120,0
10.4,"Whiting",8120,0
10.5,"Whiting",8120,0
10.6,"Whiting",8120,0
10.7,"Whiting",8120,0
10.8,"Whiting",8120,0
10.9,"Whiting",8120,0
11,"Whiting",8120,0
11.1,"Whiting",8120,0
11.2,"Whiting",8120,0
11.3,"Whiting",8120,0
11.4,"Whiting",8120,0
11.5,"Whiting",8120,0
11.6,"Whiting",8120,0
11.7,"Whiting",8120,0
11.8,"Whiting",8120,0
11.9,"Whiting",8120,0
12,"Whiting",8120,0
12.1,"Whiting",8120,0
12.2,"Whiting",8120,0
12.3,"Whiting",8120,0
12.4,"Whiting",8120,0
12.5,"Whiting",8120,0
12.6,"Whiting",8120,0
12.7,"Whiting",8120,0
12.8,"Whiting",8120,0
12.9,"Whiting",8120,0
13,"Whiting",8120,0
13.1,"Whiting",8120,0
13.2,"Whiting",8120,0
13.3,"Whiting",8120,0
13.4,"Whiting",8120,0
13.5,"Whiting",8120,0
13.6,"Whiting",8120,0
13.7,"Whiting",8120,0
13.8,"Whiting",8120,0
13.9,"Whiting",8120,0
14,"Whiting",8120,0
14.1,"Whiting",8120,0
14.2,"Whiting",8120,0
14.3,"Whiting",8120,0
14.4,"Whiting",8120,0
14.5,"Whiting",8120,0
14.6,"Whiting",8120,0
14.7,"Whiting",8120,0
14.8,"Whiting",8120,0
14.9,"Whiting",8120,0
15,"Whiting",8120,0
15.1,"Whiting",8120,0
15.2,"Whiting",8120,0
15.3,"Whiting",8120,0
15.4,"Whiting",8120,0
15.5,"Whiting",8120,0
15.6,"Whiting",8120,0
15.7,"Whiting",8120,0
15.8,"Whiting",8120,0
15.9,"Whiting",8120,0
16,"Whiting",8120,0
16.1,"Whiting",8120,0
16.2,"Whiting",8120,0
16.3,"Whiting",8120,0
16.4,"Whiting",8120,0
16.5,"Whiting",8120,0
16.6,"Whiting",8120,0
16.7,"Whiting",8120,0
16.8,"Whiting",8120,0
16.9,"Whiting",8120,0
17,"Whiting",8120,0
17.1,"Whiting",8120,0
17.2,"Whiting",8120,0
17.3,"Whiting",8120,0
17.4,"Whiting",8120,0
17.5,"Whiting",8120,0
17.6,"Whiting",8120,0
17.7,"Whiting",8120,0
17.8,"Whiting",8120,0
17.9,"Whiting",8120,0
18,"Whiting",8120,0
18.1,"Whiting",8120,0
18.2,"Whiting",8120,0
18.3,"Whiting",8120,0
18.4,"Whiting",8120,0
18.5,"Whiting",8120,0
18.6,"Whiting",8120,0
18.7,"Whiting",8120,0
18.8,"Whiting",8120,0
18.9,"Whiting",8120,0
19,"Whiting",8120,0
19.1,"Whiting",8120,0
19.2,"Whiting",8120,0
19.3,"Whiting",8120,0
19.4,"Whiting",8120,0
19.5,"Whiting",8120,0
19.6,"Whiting",8120,0
19.7,"Whiting",8120,0
19.8,"Whiting",8120,0
19.9,"Whiting",8120,0
20,"Whiting",8120,0
20.1,"Whiting",8120,0
20.2,"Whiting",8120,0
20.3,"Whiting",8120,0
20.4,"Whiting",8120,0
20.5,"Whiting",8120,0
20.6,"Whiting",8120,0
20.7,"Whiting",8120,0
20.8,"Whiting",8120,0
20.9,"Whiting",8120,0
21,"Whiting",8120,0
21.1,"Whiting",8120,0
21.2,"Whiting",8120,0
21.3,"Whiting",8120,0
21.4,"Whiting",8120,0
21.5,"Whiting",8120,0
21.6,"Whiting",8120,0
21.7,"Whiting",8120,0
21.8,"Whiting",8120,0
21.9,"Whiting",8120,0
22,"Whiting",8120,0
22.1,"Whiting",8120,0
22.2,"Whiting",8120,0
22.3,"Whiting",8120,0
22.4,"Whiting",8120,0
22.5,"Whiting",8120,0
22.6,"Whiting",8120,0
22.7,"Whiting",8120,0
22.8,"Whiting",8120,0
22.9,"Whiting",8120,0
23,"Whiting",8120,0
23.1,"Whiting",8120,0
23.2,"Whiting",8120,0
23.3,"Whiting",8120,0
23.4,"Whiting",8120,0
23.5,"Whiting",8120,0
23.6,"Whiting",8120,0
23.7,"Whiting",8120,0
23.8,"Whiting",8120,0
23.9,"Whiting",8120,0
24,"Whiting",8120,0
24.1,"Whiting",8120,0
24.2,"Whiting",8120,0
24.3,"Whiting",8120,0
24.4,"Whiting",8120,0
24.5,"Whiting",8120,0
24.6,"Whiting",8120,0
24.7,"Whiting",8120,0
24.8,"Whiting",8120,0
24.9,"Whiting",8120,0
25,"Whiting",8120,0
25.1,"Whiting",8120,0
25.2,"Whiting",8120,0
25.3,"Whiting",8120,0
25.4,"Whiting",8120,0
25.5,"Whiting",8120,0
25.6,"Whiting",8120,0
25.7,"Whiting",8120,0
25.8,"Whiting",8120,0
25.9,"Whiting",8120,0
26,"Whiting",8120,0
26.1,"Whiting",8120,0
26.2,"Whiting",8120,0
26.3,"Whiting",8120,0
26.4,"Whiting",8120,0
26.5,"Whiting",8120,0
26.6,"Whiting",8120,0
26.7,"Whiting",8120,0
26.8,"Whiting",8120,0
26.9,"Whiting",8120,0
27,"Whiting",8120,0
27.1,"Whiting",8120,0
27.2,"Whiting",8120,0
27.3,"Whiting",8120,0
27.4,"Whiting",8120,0
27.5,"Whiting",8120,0
27.6,"Whiting",8120,0
27.7,"Whiting",8120,0
27.8,"Whiting",8120,0
27.9,"Whiting",8120,0
28,"Whiting",8120,0
28.1,"Whiting",8120,0
28.2,"Whiting",8120,0
28.3,"Whiting",8120,0
28.4,"Whiting",8120,0
28.5,"Whiting",8120,0
28.6,"Whiting",8120,0
28.7,"Whiting",8120,0
28.8,"Whiting",8120,0
28.9,"Whiting",8120,0
29,"Whiting",8120,0
29.1,"Whiting",8120,0
29.2,"Whiting",8120,0
29.3,"Whiting",8120,0
29.4,"Whiting",8120,0
29.5,"Whiting",8120,0
29.6,"Whiting",8120,0
29.7,"Whiting",8120,0
29.8,"Whiting",8120,0
29.9,"Whiting",8120,0
30,"Whiting",8120,0
30.1,"Whiting",8120,0
30.2,"Whiting",8120,0
30.3,"Whiting",8120,0
30.4,"Whiting",8120,0
30.5,"Whiting",8120,0
30.6,"Whiting",8120,0
30.7,"Whiting",8120,0
30.8,"Whiting",8120,0
30.9,"Whiting",8120,0
31,"Whiting",8120,0
31.1,"Whiting",8120,0
31.2,"Whiting",8120,0
31.3,"Whiting",8120,0
31.4,"Whiting",8120,0
31.5,"Whiting",8120,0
31.6,"Whiting",8120,0
31.7,"Whiting",8120,0
31.8,"Whiting",8120,0
31.9,"Whiting",8120,0
32,"Whiting",8120,0
32.1,"Whiting",8120,0
32.2,"Whiting",8120,0
32.3,"Whiting",8120,0
32.4,"Whiting",8120,0
32.5,"Whiting",8120,0
32.6,"Whiting",8120,0
32.7,"Whiting",8120,0
32.8,"Whiting",8120,0
32.9,"Whiting",8120,0
33,"Whiting",8120,0
33.1,"Whiting",8120,0
33.2,"Whiting",8120,0
33.3,"Whiting",8120,0
33.4,"Whiting",8120,0
33.5,"Whiting",8120,0
33.6,"Whiting",8120,0
33.7,"Whiting",8120,0
33.8,"Whiting",8120,0
33.9,"Whiting",8120,0
34,"Whiting",8120,0
34.1,"Whiting",8120,0
34.2,"Whiting",8120,0
34.3,"Whiting",8120,0
34.4,"Whiting",8120,0
34.5,"Whiting",8120,0
34.6,"Whiting",8120,0
34.7,"Whiting",8120,0
34.8,"Whiting",8120,0
34.9,"Whiting",8120,0
35,"Whiting",8120,0
35.1,"Whiting",8120,0
35.2,"Whiting",8120,0
35.3,"Whiting",8120,0
35.4,"Whiting",8120,0
35.5,"Whiting",8120,0
35.6,"Whiting",8120,0
35.7,"Whiting",8120,0
35.8,"Whiting",8120,0
35.9,"Whiting",8120,0
36,"Whiting",8120,0
36.1,"Whiting",8120,0
36.2,"Whiting",8120,0
36.3,"Whiting",8120,0
36.4,"Whiting",8120,0
36.5,"Whiting",8120,0
36.6,"Whiting",8120,0
36.7,"Whiting",8120,0
36.8,"Whiting",8120,0
36.9,"Whiting",8120,0
37,"Whiting",8120,0
37.1,"Whiting",8120,0
37.2,"Whiting",8120,0
37.3,"Whiting",8120,0
37.4,"Whiting",8120,0
37.5,"Whiting",8120,0
37.6,"Whiting",8120,0
37.7,"Whiting",8120,0
37.8,"Whiting",8120,0
37.9,"Whiting",8120,0
38,"Whiting",8120,0
38.1,"Whiting",8120,0
38.2,"Whiting",8120,0
38.3,"Whiting",8120,0
38.4,"Whiting",8120,0
38.5,"Whiting",8120,0
38.6,"Whiting",8120,0
38.7,"Whiting",8120,0
38.8,"Whiting",8120,0
38.9,"Whiting",8120,0
39,"Whiting",8120,0
39.1,"Whiting",8120,0
39.2,"Whiting",8120,0
39.3,"Whiting",8120,0
39.4,"Whiting",8120,0
39.5,"Whiting",8120,0
39.6,"Whiting",8120,0
39.7,"Whiting",8120,0
39.8,"Whiting",8120,0
39.9,"Whiting",8120,0
40,"Whiting",8120,0
0,"Sole",8120,0
0.1,"Sole",8120,0
0.2,"Sole",8120,0
0.3,"Sole",8120,0
0.4,"Sole",8120,0
0.5,"Sole",8120,0
0.6,"Sole",8120,0
0.7,"Sole",8120,0
0.8,"Sole",8120,0
0.9,"Sole",8120,0
1,"Sole",8120,0
1.1,"Sole",8120,0
1.2,"Sole",8120,0
1.3,"Sole",8120,0
1.4,"Sole",8120,0
1.5,"Sole",8120,0
1.6,"Sole",8120,0
1.7,"Sole",8120,0
1.8,"Sole",8120,0
1.9,"Sole",8120,0
2,"Sole",8120,0
2.1,"Sole",8120,0
2.2,"Sole",8120,0
2.3,"Sole",8120,0
2.4,"Sole",8120,0
2.5,"Sole",8120,0
2.6,"Sole",8120,0
2.7,"Sole",8120,0
2.8,"Sole",8120,0
2.9,"Sole",8120,0
3,"Sole",8120,0
3.1,"Sole",8120,0
3.2,"Sole",8120,0
3.3,"Sole",8120,0
3.4,"Sole",8120,0
3.5,"Sole",8120,0
3.6,"Sole",8120,0
3.7,"Sole",8120,0
3.8,"Sole",8120,0
3.9,"Sole",8120,0
4,"Sole",8120,0
4.1,"Sole",8120,0
4.2,"Sole",8120,0
4.3,"Sole",8120,0
4.4,"Sole",8120,0
4.5,"Sole",8120,0
4.6,"Sole",8120,0
4.7,"Sole",8120,0
4.8,"Sole",8120,0
4.9,"Sole",8120,0
5,"Sole",8120,0
5.1,"Sole",8120,0
5.2,"Sole",8120,0
5.3,"Sole",8120,0
